Before TP,After TP,Across TP
0.20373467112597596,0.2834949267192788,0.17542468856172178
0.4357183908045971,0.4463442389758186,0.6244744318181813
0.7620251396648058,0.41184813753581656,0.5532641770401111
0.5742436974789892,0.4470704225352105,0.5752433936022291
0.6635983263598334,0.16436781609195333,0.262
1.0,1.0,1.0
0.6042119205298032,0.1872237196765498,0.2710455764075067
0.9496091205211722,0.9445590682196341,0.697652733118973
0.053881081081081195,0.1076651982378851,0.07940724478594959
0.30419856459330363,0.20548426150121069,0.24182692307692413
0.46264900662251557,0.48462227912932127,0.4073856209150325
0.3692457737321201,0.39023376623376493,0.42588387096774055
0.4399328859060424,0.2884845132743374,0.1744062153163155
0.3146545454545463,0.2520049504950509,0.2574064837905238
0.0,0.0,0.0
0.21639400921659013,0.17486857142857093,0.21121420389461684
0.5860503144654112,0.1532040050062569,0.320618046971569
0.49648809523809523,0.2818967587034809,0.31625752105896565
0.10584158415841602,0.05886060606060613,0.13284833538840954
0.10508413461538399,0.1190267639902665,0.03993939393939375
0.1111952191235055,0.01953886693017136,0.018937329700272433
0.0,0.0,0.0
0.06640804597701191,0.03698005698005712,0.04539797395079594
0.039799528301886815,0.3691194209891429,0.05428915662650598
0.1471857619577307,0.062140430351076206,0.04021372328458927
0.1686490939044481,0.16696763202725726,0.08220338983050847
0.0,0.0,0.0
0.12467185761957748,0.06878270762229842,0.04143184421534934
0.02873809523809517,0.03532934131736516,0.06850059031877277
0.026964091403699503,0.09018847006651871,0.029732739420935315
0.0,0.0,0.0
0.4758418079096028,0.3942351598173526,0.24215419501133698
0.02835766423357656,0.16960479041916135,0.11205128205128143
0.02860189573459706,0.13435251798561118,0.12402147971360368
1.0,1.0,1.0
1.0,1.0,1.0
0.34334114888628475,0.45748495788206905,0.19911032028469652
0.314988425925927,0.4135953757225443,0.2306844547563811
0.5320754716981113,0.4681487101669197,0.4721907600596137
0.6727253668763108,0.16720841300191133,0.25697211155378485
1.0,1.0,1.0
0.359532710280374,0.23306432748537992,0.21917824074074158
0.32481351981351864,0.27303203661327347,0.21771561771561704
0.29412333736396523,0.23842293906809991,0.23541416566626808
0.40519953051643215,0.3377868852459021,0.15263282172373088
0.3658885017421611,0.23143698468786786,0.23329873125720854
0.6595528455284555,0.17344488188976306,0.2494824016563147
0.5363358778625941,0.3757179161372296,0.355756035578145
0.1205147058823529,0.6238402457757322,0.26065250379362703
0.6837392795883365,0.11415094339622596,0.31597292724196185
0.5452763819095489,0.2599511002445021,0.3541718555417165
1.0,1.0,1.0
1.0,1.0,1.0
0.8360248447204977,0.31102514506769763,0.7663461538461539
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.19830559757942484,0.8390707964601773,0.4419340974212033
0.29643268124280797,0.28487005649717434,0.17920000000000014
0.46047761194030085,0.4766212121212137,0.2736214605067054
0.3253174603174614,0.2602951191827457,0.20003412969283216
0.1400121359223296,0.46395989974937335,0.16443645083932767
0.27754534461910635,0.34716049382716124,0.25358816276202256
0.1334363411619276,0.3725272067714634,0.2234841075794621
0.37561091340450925,0.39849168646080935,0.25376331360946736
0.6806313131313148,0.28887804878049017,0.3051810237203498
0.23944514501891626,0.48095890410958875,0.22358040201004975
